"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"9357",2014,"7/ on negative outlook.",797,1,3,-0.433012701892219
"9358",2014,"international monetary fund 45 india   annex i.",798,1,6,0.163299316185545
"9359",2014,"key measures adopted in 2013/141  monetary policy  · changes in policy rates.",799,1,10,0.126491106406735
"9360",2014,"cut in the repo rate by 25 bps to 7¼ percent in may, increase in  the repo rate by 50 bps to 7¾ percent since july.",800,1,22,0.0533001790889026
"9361",2014,"· liquidity measures.",801,1,2,0
"9362",2014,"temporary liquidity window for banks to meet the cash requirements of  mutual funds; reduction in the minimum daily maintenance of the crr from 99% of the  requirement to 95%; recalibrated bank access cap to the liquidity adjustment facility to 0.5%  of bank’s net demand and time liabilities (ndtl); additional liquidity availed through 7- and  14-day term repos for an amount equivalent to 0.5% of banks’ ntdl through variable rate  auctions; rbi also announced plans to conduct open market operations of inr 80 bn.",802,1,78,0.0849207775608447
"9363",2014,"· changes in marginal standing facility (msf).",803,1,6,-0.163299316185545
"9364",2014,"increase in the msf rate by 200 bps to  10.25 percent in july, incrementally reduced to 8¾ percent.",804,1,15,0.129099444873581
"9365",2014,"financial sector  · corporate bond market.",805,1,5,0
"9366",2014,"short-term debt securities made eligible for trading.",806,1,8,0.0176776695296637
"9367",2014,"credit default  swaps allowed for unlisted rated-corporate bonds.",807,1,9,0.216666666666667
"9368",2014,"· non-performing assets.",808,1,3,0.288675134594813
"9369",2014,"provisioning rate for restructured loans rose to 5% from 2.75%.",809,1,8,-0.0883883476483184
"9370",2014,"· risk management.",810,1,2,-0.247487373415292
"9371",2014,"exporters (importers) to cancel and rebook forward contracts to the  extent of 50 (25) percent of the contracts booked in a financial year for hedging their  contracted export (import) exposures.",811,1,28,-0.122838453727999
"9372",2014,"· branch licensing.",812,1,2,0
"9373",2014,"further liberalization of branch licensing in tier 2 to tier 6 cities.",813,1,10,0
"9374",2014,"· bank provisioning.",814,1,2,0
"9375",2014,"incremental provisioning and capital requirements for lending to  corporates with foreign currency exposures introduced.",815,1,14,0.0935414346693485
"9376",2014,"external sector  · gold imports.",816,1,4,0.25
"9377",2014,"import duty on gold was incrementally raised to 10% from 4%; restrictions  introduced on nominated agencies and trading houses; restrictions on advances against gold  coins introduced; at least 20% of every lot of gold import must be exclusively made available  for export purposes; customs duty on gold and silver jewelry raised to 15%.",817,1,49,0.537142857142857
"9378",2014,"· remittances.",818,1,1,0
"9379",2014,"existing limit on outward remittance scheme reduced from us$200,000 to  us$75,000 per financial year.",819,1,14,-0.0935414346693485
"9380",2014,"· fdi outflows.",820,1,2,0
"9381",2014,"limit for overseas direct investment was reduced from 400% of the net worth  to 100 percent under the automatic route.",821,1,18,0.117851130197758
"9382",2014,"measure was partly reversed on september 4.",822,1,6,0
"9383",2014,"· foreign institutional investors (fii) investment.",823,1,5,-0.111803398874989
"9384",2014,"increase in fii investment limits in  government securities and corporate bonds by us$5 billion each.",824,1,15,-0.0645497224367903
"9385",2014,"tax rate on interest income   1 prepared by sudip mohapatra.",825,1,9,0.25
"9386",2014,"46 international monetary fund    india  on government and corporate debt for foreigner investors reduced to 5% for a two-year  period.",826,1,19,-0.252357307257618
"9387",2014,"· external commercial borrowing (ecb).",827,1,4,0
"9388",2014,"increase in the infrastructure finance companies  limit on overseas borrowing up to 75% of their owned funds (from 50%) and relaxation of  foreign currency hedging requirement to 75% of the exposure (from 100%).",828,1,29,0.185695338177052
"9389",2014,"· overseas foreign currency borrowings.",829,1,4,-0.125
"9390",2014,"limits on bank borrowing from their head offices  increased.",830,1,9,0.0833333333333333
"9391",2014,"rbi concessional rate usd-rupee swap facility (100 bps below market rate) for  banks’ overseas borrowings with 1 to 3 year tenors.",831,1,19,0
"9392",2014,"· swap window for new fcnr (b) deposits.",832,1,7,0.302371578407382
"9393",2014,"rbi us dollar-rupee swap window for fresh  fcnr (b) dollar funds introduced for deposits of 3 years and above maturity.",833,1,20,0.469574275274956
"9394",2014,"· rupee export credit - interest subvention.",834,1,5,0.402492235949962
"9395",2014,"the rate of interest subvention on pre- and  post-shipment rupee export credit for certain employment-oriented export sectors increased  from 2% to 3%.",835,1,22,0.451985518673894
"9396",2014,"· oil swaps.",836,1,2,0
"9397",2014,"foreign currency swaps offered to oil importing companies.",837,1,8,-0.0883883476483184
"9398",2014,"fiscal policy  · food security act.",838,1,5,0.178885438199983
"9399",2014,"parliament passed the national food security bill which aims to provide  two-thirds of the population with subsidized food grains.",839,1,20,0.301869176962472
"9400",2014,"· fuel subsidy.",840,1,2,-0.176776695296637
"9401",2014,"diesel prices partially deregulated.",841,1,4,0
"9402",2014,"a hike of 50 paise a liter per month allowed  for retail customers and nearly rs 11 for bulk consumers.",842,1,18,0
"9403",2014,"· goods and services tax (gst).",843,1,5,0.156524758424985
"9404",2014,"the ministry of finance accepted almost all the  recommendations of the parliament standing committee on finance.",844,1,16,0.08
"9405",2014,"· transaction tax.",845,1,2,-0.176776695296637
"9406",2014,"commodity transaction tax at 0.01% to be levied on futures trading of  various non-agricultural commodities.",846,1,15,-0.0645497224367903
"9407",2014,"· expenditure cuts.",847,1,2,-0.353553390593274
"9408",2014,"government departments directed to cut non-plan expenditure by 10%.",848,1,9,-0.333333333333333
"9409",2014,"structural policy actions  · cabinet committee on investment (cci) clearances.",849,1,9,0
"9410",2014,"during 2013 the cci cleared projects  worth around 5 percent of gdp, primarily in power, mining, and oil exploration sectors.",850,1,18,0.412478955692153
"9411",2014,"· oil and gas sector.",851,1,4,0
"9412",2014,"the ministry of petroleum and natural gas has cleared investment  projects worth us$10-12 billion to develop oil and gas fields.",852,1,20,0.436033255612459
"9413",2014,"· companies act.",853,1,2,0
"9414",2014,"parliament passed the new companies act, strengthening accounting  standards and shareholder rights, and mandating minimum corporate social responsibility  outlays for large companies.",854,1,22,0.277160931262294
"9415",2014,"· pension act.",855,1,2,0
"9416",2014,"parliament passed the pension fund regulatory and development authority  act, which would extend legal status to the pension regulator and increase foreign  participation limit to 26%.",856,1,25,0.32
"9417",2014,"· land acquisition act.",857,1,3,0
"9418",2014,"parliament passed the right to fair compensation and transparency  in land acquisition act.",858,1,13,0.429892652074553
"9419",2014,"international monetary fund 47  india   annex ii.",859,1,6,0.163299316185545
"9420",2014,"india fsap main recommendations and risks:   november 2013 update1  policy recommendations  risks identified on mission addressing system-wide risks  enhance rbi monitoring of corporate  indebtedness, refinancing risk, and  foreign exchange exposures.",860,1,30,0.182574185835055
"9421",2014,"(¶13 -  fssa)  action since 2013 article iv mission (nov.",861,1,7,0.0944911182523068
"9422",2014,"2012)   further risk reduction.",862,1,3,-0.433012701892219
"9423",2014,"banks were directed to check their corporate  customers’ unhedged fx-exposures and to provision more appropriately  against risks emanating from those in line with formulas provided by the  reserve bank of india (rbi), and to exchange information about them.",863,1,39,0.0960768922830523
"9424",2014,"non compliance can be penalized by supervisors.",864,1,7,0.0377964473009227
"9425",2014,"although potentially significant  implementation risk on this front still exists, this presents significant  additional progress.",865,1,15,-0.125871958751741
"9426",2014,"foreign exchange risk and high leverage can lead to  more npas and stresses on the banking system.",866,1,17,-0.497198031324483
"9427",2014,"in order to get a comprehensive overview of the exposures of larger  corporates, the rbi is setting up the ""large borrowers database.""",867,1,22,0.159900537266708
"9428",2014,"banks are  supposed to provide each corporates exposure above certain thresholds.",868,1,11,0.241209075662211
"9429",2014,"the  data will inform the rbi about corporate exposures, but will be also shared  with the banks.",869,1,17,0.436564125065399
"9430",2014,"it is not clear how comprehensive it will be at this juncture,  and what degree of the fx-exposures it will capture.",870,1,22,-0.394421325257879
"9431",2014,"improve the performance and financial  strength of public financial institutions  and subject them to full supervision  and regulation.",871,1,18,0.388908729652601
"9432",2014,"(¶20)  further reduction of vulnerabilities and risks.",872,1,6,-0.102062072615966
"9433",2014,"a law is being drafted to  remove members of the boards of public banks who are related to  supervisory agencies.",873,1,20,-0.0559016994374947
"9434",2014,"some of the public financial institutions are non-bank financial corporations  (nbfcs), that aren't subject to rbi oversight.",874,1,18,0.117851130197758
"9435",2014,"the rbi suggested that they be  made subject to rbi oversight.",875,1,11,-0.150755672288882
"9436",2014,"no change in law is needed for that.",876,1,8,0
"9437",2014,"it should be noted that the fslrc will restructure india's financial supervisory  system completely, including likely its greater centralization.",877,1,19,0.424419107660539
"9438",2014,"financial sector oversight  strengthen oversight of banks’   overseas operations through (mous)  with host countries, onsite inspections,  and supervisory colleges.",878,1,19,-0.114707866935281
"9439",2014,"(¶35)  additional risk reduction.",879,1,3,-0.288675134594813
"9440",2014,"memorandums of understandings are being  negotiated and signed, in additional to the already signed ones (e.g., with  australia, germany, uk).",880,1,21,0.0545544725589981
"9441",2014,"overseas offices of indian banks representing 86% of total overseas assets  have been inspected so far.",881,1,15,0.129099444873581
"9442",2014,"enhance formal statutory basis for the  autonomy of regulators in carrying out  their regulatory and supervisory  functions.",882,1,17,0.0606339062590832
"9443",2014,"(¶35, 41, 46)  additional risk reduction.",883,1,3,-0.288675134594813
"9444",2014,"see point 2 above (“further reduction of  vulnerabilities and risks”).",884,1,9,-0.0833333333333333
"9445",2014,"the rbi notes that it currently cannot revoke the license of a public sector  bank, since they are organized as state owned enterprises, outside the  companies' law.",885,1,27,0.259807621135332
"9446",2014,"the rbi is asking the government to change that.",886,1,9,-0.166666666666667
"9447",2014,"this would  necessitate a change in the relevant legislation.",887,1,9,0.266666666666667
"9448",2014,"1 prepared by peter lindner (mcm).",888,1,5,0.223606797749979
"9449",2014,"48 international monetary fund    india  tighten the definition of large and  related party concentration (short term) and reduce exposure limits to  align them with international practices.",889,1,25,0.03
"9450",2014,"(¶35)  no additional risk reduction.",890,1,4,0.25
"9451",2014,"the authorities feel that the current large  group exposure limits that india employs, which are above the international  norms, are needed in order to facilitate financing to such entities.",891,1,29,0
"9452",2014,"they intent  is to adopt over time the large exposure limits that the basel committee for  banking supervision will suggest in the future.",892,1,23,0.0521286035142687
"9453",2014,"enhance specialized expertise available  to the supervision function by   developing programs to accredit and  retain skilled supervisors.",893,1,17,0.557831937583566
"9454",2014,"(¶37)  some risk reduction is taking place.",894,1,6,-0.306186217847897
"9455",2014,"the rbi is working on setting up new certification systems.",895,1,10,0.33203915431768
"9456",2014,"also, a more  structured and quantitative approach is being employed to training.",896,1,12,0
"9457",2014,"new  training programs are devised in cooperation with the world bank's financial  sector development program.",897,1,15,0.232379000772445
"9458",2014,"a particular challenge exists with regards to the training of nbfc supervisors,  because of the variety of business models and issues that can arise in that  area.",898,1,27,-0.23094010767585
"9459",2014,"continue to strengthen coordination  and information sharing mechanisms  among domestic supervisors via mous  and formal frameworks (¶49, 67)  further reduction in risk.",899,1,20,0.156524758424985
"9460",2014,"a financial stability and development council was  set up to facilitate coordination among the agencies.",900,1,15,0.142009389360939
"9461",2014,"a subcommittee headed  by the rbi governor was also set up.",901,1,11,-0.301511344577764
"9462",2014,"additional focus will be given to inter regulatory financial reform efforts.",902,1,11,0.256284642891099
"9463",2014,"regulators are also working together across agencies now on specific cases,  when they span the purview of more than one agency.",903,1,21,0.0545544725589981
"9464",2014,"the supervision of commodities exchanges was shifted to the ministry of  finance from the ministry of corporate affairs, in order to make supervision  more comprehensive, and avoid regulatory arbitrage  provide a lead supervisor with legal  backing for conducting consolidated  supervision with authority to inspect  subsidiaries and affiliates.",904,1,47,0.350075979594947
"9465",2014,"(¶49)  additional risk reduction.",905,1,3,-0.288675134594813
"9466",2014,"the proposed addition to the banking law that  allows banking supervisors to inspect companies associated with any bank  went through parliament.",906,1,21,0
"9467",2014,"expedite passage of insurance law  (amendment) bill.",907,1,7,0.0944911182523068
"9468",2014,"(¶43)  not passed yet.",908,1,3,0
"9469",2014,"implement corrective action ladder for  insurers (¶45)  no change.",909,1,8,0.0883883476483184
"9470",2014,"enact legislation formalizing the new  pension scheme and the pension fund  regulatory and development   authority.",910,1,15,0.245288945259803
"9471",2014,"(¶33)  significant risk reduction.",911,1,3,-0.779422863405995
"9472",2014,"the new pension law (pfrd) was passed.",912,1,7,0.302371578407382
"9473",2014,"plan for the reduction in the statutory  liquidity ratio (slr) and review the  use of the hold-to-maturity category,  incorporating changing global liquidity  requirements.",913,1,25,0.28
"9474",2014,"(¶51)  no change.",914,1,2,0
"9475",2014,"allowing banks to value an increased share of government  securities (gsec) holdings above the slr using the held-to-maturity  approach, as was done recently, effectively will bias their holdings towards  gsecs again.",915,1,33,0.217597069944622
"9476",2014,"international monetary fund 49 india   strengthen resolution tools by   granting stronger powers to   supervisors to resolve nonviable  entities in an orderly fashion.",916,1,21,0.763762615825973
"9477",2014,"(¶53)  some risk reduction.",917,1,3,-0.433012701892219
"9478",2014,"work on this is in the planning stage.",918,1,8,0.176776695296637
"9479",2014,"an internal  committee is looking into this matter, while a group under the fslrc has  been set up to work on an interagency basis.",919,1,24,-0.153093108923949
"9480",2014,"the rbi governor has made this  issue a priority.",920,1,9,-0.133333333333333
"9481",2014,"vulnerabilities therefore still persist as of now.",921,1,7,0
"9482",2014,"no procedures are under consideration for nbfcs.",922,1,7,0
"9483",2014,"develop and periodically test   arrangements to deal with a major  disruption to the financial system.",923,1,15,7.16645880824876e-18
"9484",2014,"(¶54,  66)  some risk reduction.",924,1,3,-0.433012701892219
"9485",2014,"work on this is generally in the planning stage.",925,1,9,0.166666666666667
"9486",2014,"vulnerabilities therefore persist.",926,1,3,0
"9487",2014,"crisis arrangements for the payments system have been tested.",927,1,9,-0.25
"9488",2014,"broadening markets and services  ease investment directives and limits to  encourage investments in corporate  and infrastructure bonds by   institutional investors.",928,1,20,0.301869176962472
"9489",2014,"(¶34, 62)  additional measures implemented.",929,1,3,0.144337567297406
"9490",2014,"taxes on fx-bonded debt were  reduced, three types of investment limits for foreign investors were  consolidated into one of $51 billion, and new infrastructure investment  schemes were implemented, one focused on foreigners.",930,1,32,0.0265165042944955
"9491",2014,"new guidelines were issued for insurers and pension funds, which should  increase their participation in those markets.",931,1,17,0.485071250072666
"9492",2014,"consider further easing of restrictions  on bond market investments by  foreign institutional investors (fiis).",932,1,14,0.0935414346693485
"9493",2014,"(¶59)  some progress.",933,1,2,0.530330085889911
"9494",2014,"limits on foreign institutional investors’ investments in  gsecs and tbills together were combined into one, and increased to $30  billion.",934,1,19,0
"9495",2014,"financial markets infrastructure  require centralized counterparty  clearing houses to strengthen their  liquidity risk management procedures  to enable them to better cover losses  in the event of a member’s failure.",935,1,30,0.0182574185835055
"9496",2014,"(¶66)  notable risk reduction.",936,1,3,-0.0866025403784439
"9497",2014,"emergency credit lines of $3 billion were made  available to central counterparty clearing houses, and up to $10 billion in  settlement lines.",937,1,20,0.100623058987491
"9498",2014,"consider replacing the commercial  bank settlement model for corporate  securities and derivatives with a central  bank settlement model.",938,1,18,0.188561808316413
"9499",2014,"(¶66)  some progress.",939,1,2,0.530330085889911
